Kategori,Baslik,Sikayet_Metni,Link
Telefon,Hepsiburada’dan Bootloader Kilidi Açık Telefon İçin Değişim Ve Tam İade Talebi,"Aralık ayı başında Hepsiburada.com üzerinden Xiaomi 15T Pro model bir cep telefonu satın aldım. Telefon elime ulaştıktan sonra WhatsApp uygulamasını bir türlü kuramadım, sürekli hata verdi. Çıkan hata kodunu internette araştırdığımda, telefonda “bootloader kilidi” ile ilgili bir sorun olduğunu ve bu kilidin açık olmasının cihaza bir şekilde müdahale edildiği anlamına gelebileceğini öğrendim. Bildiğim kadarıyla bu kilit, öyle herkesin anlık açabileceği, sıradan bir ayar değil ve bu durum telefonun gerçekten “sıfır” olup olmadığı konusunda beni ciddi şekilde şüpheye düşürdü.Bu araştırmaları yapmadan önce Hepsiburada üzerinden satıcıya mesaj yazarak bootloader kilidinin açık olduğunu ve ne yapmam gerektiğini sordum. Satıcı bana “Siteden talep açın, ürünü gönderin, inceleyelim” şeklinde yanıt verdi; ancak ürünün kesinlikle sıfır olduğu, böyle bir durumun olamayacağı yönünde net ve güven verici bir açıklama yapmadı. Bunun üzerine Hepsiburadamüşteri hizmetlerini de arayarak durumu ayrıntılı şekilde anlattım. Görüşmeden bu yana dört gün geçmesine rağmen hâlâ sadece “durumu inceliyoruz” deniliyor ve somut bir çözüm sunulmuyor, cihaz ise halen bende.EAR202500000698 numaralı faturayla, yaklaşık 45.298 TL ödeyerek “sıfır” diye aldığım bir telefonda bootloader kilidinin açık çıkması, uygulama kurulamaması ve bu kadar belirsizlik yaşanması kabul edilebilir bir durum değil. Hepsiburada’dan, bu ürünün gerçekten sıfır ve sorunsuz bir cihazla birebir değişimini veya ödediğim tutarın tamamının iadesini talep ediyorum. Konunun daha fazla uzatılmadan, açık ve net bir şekilde çözüme kavuşturulmasını istiyorum.",https://www.sikayetvar.com/xiaomi/hepsiburadadan-bootloader-kilidi-acik-telefon-icin-degisim-ve-tam-iade-talebi
Telefon,Asılsız Hukuk Bürosu Mesajı,"Bugün, kendisini A*** Hukuk Bürosu olarak tanıtan bir yerden, 0 501 584 **** cep telefonu numarasından ve 0 212 908 **** sabit hat numarasından “Sn. ……… uzlaşma dosyanızın son onay günüdür. Cezai işlemle karşılaşıp mağdur olmamak için arayınız. A** hukuk bürosu: 0212908****” şeklinde bir SMS aldım.Mesaj üzerine 0 212 908 **** numarasını aradığımda yaklaşık 4 dakika boyunca, “sırada 18 kişi var” anonsu yapılan profesyonel bir ses kaydı ile bekletildim, ardından bir hanımefendi telefona bağlandı. İnternette A*** Hukuk Bürosu’na dair herhangi bir kurumsal bilgi bulamadığımı söylediğimde, bana Çağlayan Adliyesi’nin yanında olduklarını söylediler. Herhangi bir adli dosyam, uzlaşma dosyam veya böyle bir borcum olmadığını belirttiğim anda ise, telefon yüzüme kapatıldı.Herhangi bir dosya numarası, resmi evrak veya borç bilgisini paylaşmadan, insanları “cezai işlem” ile korkutarak aramaları ve borcu olmadığını söyleyen kişiye açıklama yapmak yerine telefonu kapatmaları, bunun organize bir dolandırıcılık girişimi olabileceği yönünde ciddi şüphe uyandırmaktadır.Bu numaraların ve kendisini A*** Hukuk Bürosu olarak tanıtan bu yapının ilgili resmi kurumlar tarafından incelenmesini, gerekli denetim ve yaptırımların uygulanmasını ve benzer şekilde vatandaşların mağdur olmaması için önlem alınmasını talep ediyorum.",https://www.sikayetvar.com/dava-icra-sms-dolandiriciligi/asilsiz-hukuk-burosu-mesaji-147
Telefon,Money Cüzdanı Ve Masterpass Entegrasyonunda Hata: Personel Bonosu Kullanılamıyor,"Migros personeliyim ve tarafıma tanımlanan personel bonosunu yaklaşık bir yıldır Migros mobil uygulaması üzerinden online alışverişlerimde kullanamıyorum. Ödeme ekranında Money cüzdanını seçtiğimdecep telefonunumaram görünüyor ve bu numaraya kayıtlı Masterpass kartım olduğu, kullanmak isteyip istemediğim soruluyor. “Evet” dediğim anda ise “Hesap zaten mevcut, farklı bir değer giriniz” şeklinde bir uyarı alıyorum ve ödeme adımını tamamlayamıyorum.Bu sorunla ilgili olarak defalarca farklı numaraları aradım, birçok kez e‑posta attım; ancak her seferinde birimler birbirine yönlendiriyor, net ve kalıcı bir çözüm sunulmuyor. Uzun süredir devam eden bu teknik sorun nedeniyle personel bonosundan faydalanamıyorum.Personel bonosunu Migros mobil uygulaması üzerinden sorunsuz şekilde kullanabilmem için Masterpass ve Money cüzdan entegrasyonundaki bu hatanın incelenerek kalıcı olarak düzeltilmesini ve yaşadığım mağduriyetin giderilmesini talep ediyorum. Money cüzdan hesap numarası: 1803368Personel sicil: 191069",https://www.sikayetvar.com/migros/money-cuzdani-ve-masterpass-entegrasyonunda-hata-personel-bonosu-kullanilamiyor
Telefon,Teslim Edilmeyen Siparişin ‘Teslim Edildi’ Olarak Gösterilmesi Ve Ücretin Çekilmesi,"23 Aralık tarihinde Migros Sanal Market üzerinden hızlı teslimat seçeneğiyle sipariş verdim. Teslimat için yaklaşık 2,5 saat sonrasına randevu verildi ve kurye bu süre sonunda benicep telefonumdan arayarak ürünleri getirdiğini söyledi. Ancak teslimat süresi geciktiği için ben siparişi vaktinde teslim alamayacağımı fark edip daha önce canlı yardıma bağlanarak tüm ürünlerin iptal edilmesini talep etmiştim,canlı destekde talebimi mağazaya ileteceklerini söylemişti.Ben evden çıkmak zorunda kaldığım için kurye geldiğinde, kendisine siparişi iptal ettiğimi ve ürünleri alamayacağımı söyledim. Kurye de “tamam” diyerek ürünleri bırakmadan geri götürdü. Buna rağmen siparişim sistemde “teslim edildi” olarak görünmeye devam etti ve 970 TL tutarındaki bedel kredi kartımdan çekildi.O günden bu yana iki gündür defalarca kez canlı yardıma bağlanıyorum, her seferinde tarafıma talep açılıyor fakat somut hiçbir çözüm sunulmadı. Sipariş numaram 783969939’dur. Ürünleri fiilen teslim almadığım ve iptal talebimi zamanında iletmeme rağmen, hem siparişimin “teslim edildi” görünmesi hem de ücretinin kartımdan çekilmiş olması mağduriyet yaratmaktadır.Migros Sanal Market’ten, ürünleri hiç teslim almadığım bu siparişin tamamen iptal edilmesini ve 970 TL’lik ödemenin en kısa sürede kredi kartıma iadesini talep ediyorum.",https://www.sikayetvar.com/migros/teslim-edilmeyen-siparisin-teslim-edildi-olarak-gosterilmesi-ve-ucretin-cekilmesi
Telefon,Acil: Zorunlu Evlilik Kredisi Seminerine Girişte Sistem Hatası,"Aile ve Sosyal Hizmetler Bakanlığı evlilik kredisine başvuru yaptık ve başvurumuz onaylandı. Sonrasında sistemde iki adet seminer göründü ancak yaklaşık bir aydır bu seminerlere giriş yapamıyoruz.İstanbul’dan başvurduğumuz sistemde hem bilgisayar hem de cep telefonu üzerinden defalarca giriş denemesi yaptık. Seminere girmeye çalıştığımızda ekran sürekli dönüyor, sayfa açılmıyor ve zaman zaman hata veriyor. Bu nedenle, katılması zorunlu olan seminere sistemsel sorunlar yüzünden katılamıyoruz ve bu durum ileride evlilik kredisi sürecimizde mağduriyet yaşamamıza sebep olacak.Evlilik kredisi sürecimizin olumsuz etkilenmemesi için, seminer sistemine sorunsuz şekilde giriş yapabileceğimiz teknik düzenlemenin acilen yapılmasını ve seminere katılımımızın sistem üzerinden sağlanmasını talep ediyorum.",https://www.sikayetvar.com/aile-ve-sosyal-hizmetler-bakanligi/acil-zorunlu-evlilik-kredisi-seminerine-giriste-sistem-hatasi
Telefon,EnparaTelefon Numarası Güncellenmemesi Ve Acil Çözüm Talebi,"23.12.2025 tarihinden beri Enpara hesabıma kayıtlı cep telefonu numaramı değiştirmeye çalışıyorum. İlgili mail adresine istenen tüm belgeleri gönderdim, ayrıca güvenlik amacıyla telefonla da arandım ancak buna rağmen numaramı hâlâ sistemde güncellemediler.Telefon görüşmesinde bu işlemin birkaç saat içerisinde tamamlanacağı özellikle söylendi. Aradan zaman geçmesine ve tüm güvenlik adımlarını eksiksiz yerine getirmeme rağmen herhangi bir güncelleme yapılmadı. Bu süreçtemüşteri hizmetlerini toplam iki kez aradım ve son görüşmemde sadece “ilgileniyoruz” denilmekle yetinildi, somut bir adım atılmadı.Numaramın acilen güncellenmesini ve bu gecikmenin bir an önce giderilmesini istiyorum.",https://www.sikayetvar.com/enpara/enpara-telefon-numarasi-guncellenmemesi-ve-acil-cozum-talebi
Telefon,Kozmetik Hatası Olan Telefonun Açık Kutu Nedeniyle İadesi Reddedildi,"22.12.2025 tarihinde Migros Extra internet sitesi üzerinden iPhone 16e 128 GB siyahcep telefonusatın aldım, ürün 23.12.2025 tarihinde kargo ile tarafıma teslim edildi. Kutuyu kontrol amaçlı açtığımda kamera bölgesinde iki adet, yan çerçevede ise bir adet nokta şeklinde boya atması şeklinde kozmetik hata olduğunu gördüm. Sıfır ve kusursuz olması gereken bir cihazın bu şekilde gelmesi beni ciddi anlamda mağdur etti.Hemen Migrosmüşteri hizmetlerini arayarak durumu anlattım ve ürünü iade etmek istediğimi belirttim. Ancak kutu açılımı yaptığım için yalnızca servis raporu ile işlem yapılabileceği söylendi ve başka bir çözüm sunulmadı. Bunun üzerine bugün Apple Troy servise giderek yaşadığım sorunu anlattım. Oradaki çalışan ise kozmetik hatalara bakmadıklarını, sadece donanımsal bir arıza olması halinde rapor düzenleyebileceklerini söyleyerek herhangi bir yardımcı olamayacaklarını belirtti.Migros, ayıplı ürünü gönderdiği halde kutu açıldığı gerekçesiyle sorumluluğu servise yönlendiriyor, Apple ise kozmetik hata ile ilgili rapor vermediği için fiilen hiçbir işlem yaptıramıyorum. Hem Migros t. A. Ş’den hem de Apple’dan bu süreçte mağdur edildim ve bu nedenle Tüketici Hakem Heyeti’ne başvuru yaptım.Koşulsuz iade hakkımın kullanılmasını veya ayıplı olmayan, kozmetik hatası bulunmayan yeni bir cihaz ile birebir değişim yapılmasını talep ediyorum. Paramla mağdur edilmek istemiyorum, sürecin hızlı ve tüketici lehine çözüme kavuşturulmasını istiyorum.",https://www.sikayetvar.com/migros/kozmetik-hatasi-olan-telefonun-acik-kutu-nedeniyle-iadesi-reddedildi
Telefon,Üretim Hatası Olan Ayakkabı İçin İade Reddi,"İdefix üzerinden 01.10.2025 tarihinde 3.273 TL ödeyerek Merrell J038468 Maipo Explorer Aerosport model ayakkabı satın aldım. Ayakkabının üretimden kaynaklı olarak arka kısmında dikiş olmadığını, ürün bir süre kullanıldıktan sonra yerinden çıkınca fark ettik. Ayakkabı sadece bina içinde kullanıldı, hiçbir şekilde doğa şartlarında ya da ağır koşullarda giyilmedi ve bu bariz üretim hatasını yaklaşık 15 gün içinde gördük.Sorunun ardından hem cep telefonundan hem de uygulama içi müşteri hizmetleri üzerinden İdefix ile iletişime geçtim. Hatanın gözle görülür şekilde belli olduğu kısmın fotoğraflarını da iletmeme rağmen ne tamir etmeyi kabul ettiler ne de ürünü iade aldılar. Ürün açıkça üretim hatalı olmasına rağmen doğrudan ret cevabı verildi ve bu süreçteki tavırları nedeniyle adeta benimle alay ediliyormuş gibi bir yaklaşım sergilendiğini hissettim. İlgili alışverişe ait IDE68DCC916AD539 numaralı sipariş kaydım mevcuttur.Ayakkabıyı bu estetik sorun ve dikiş hatası nedeniyle artık kullanamıyoruz. Üretim hatalı olduğunu düşündüğüm bu ürün için ödediğim 3.273 TL’nin tarafıma iadesini talep ediyorum. Ayrıca bu süreçte yaşadığım mağduriyetin ve müşteriyle kurulan iletişimin de İdefix yönetimi tarafından gözden geçirilmesini ve benzer durumların tekrar yaşanmaması için gerekli adımların atılmasını istiyorum.",https://www.sikayetvar.com/idefix/uretim-hatasi-olan-ayakkabi-icin-iade-reddi
Telefon,Kredi Sigorta Poliçesinin İptali Ve 10.972 TL İadesi Talebi,"24.12.2025 tarihinde Garanti BBVA mobil şube üzerinden 24 ay vadeli, 150.000 TL tutarında ihtiyaç kredisi kullandım. Kredi kullanımı sırasında “Kredi Ödeme Güvencesi - Uzun Süreli Poliçe” adı altında hayat sigortası yapıldı ve bu işlem için hesabımdan 10.972,34 TL sigorta ücreti tahsil edildi.Sigorta işlemi sonrasındamobil bankacılıküzerinden yasal cayma hakkımı kullanarak poliçeden cayma talebi oluşturdum. Ancak bu işleme rağmen tarafıma herhangi bir geri dönüş yapılmadı, poliçem hâlâ aktif olarak görünmekte ve ücret iadesi yapılmamıştır. Bu süreçtemüşteri hizmetlerini de aradım, ancak iptal işleminin gerçekleştirilemeyeceği, sadece kredinin tüm borcu ödendikten sonra talepte bulunabileceğim belirtilerek hiçbir çözüm sunulmadı.Poliçe numaram 5942**74’tür. Sigortacılık mevzuatı ve 6502 sayılı Tüketici Hakları Kanunu kapsamında yasal cayma hakkımı süresi içinde kullandığım halde poliçemin hâlâ iptal edilmemesini ve ücretin iade edilmemesini kabul etmiyorum. Mobil şube üzerinden başlattığım cayma işleminin derhal işleme alınmasını ve hesabımdan çekilen 10.972,34 TL’nin ivedilikle tarafıma iade edilmesini talep ediyorum.İlgili birimin tarafımla doğrudan iletişime geçmesini rica ederim. Adım Soyadım: Halil Ö****. İletişim için e-posta adresim: h*************@gmail.com, cep telefonu numaram: 0555*****42 05’tir.",https://www.sikayetvar.com/garanti-bbva/kredi-sigorta-policesinin-iptali-ve-10972-tl-iadesi-talebi
Telefon,KoçtaşBize Ulaşın Formunda Teknik Hata Ve Gönderim Sorunu,"24.12.2025 tarihinde koctas.com.tr üzerinden “Bize Ulaşın” menüsünü kullanarak Koçtaş’a ulaşmak istedim; ancak web sayfasındaki bariz bir hatadan dolayı formu sağlıklı şekilde gönderemedim. İlgili alanda gerekli kategorileri seçip tüm bilgileri doldurmama rağmen, gönder butonuna bastığımda ekranda “Zorunlu alanları doldurunuz, girdiğiniz değerleri kontrol ediniz” şeklinde bir uyarı çıkıyor ve işlem tamamlanmıyor.Aynı anda cep telefonuma “Talebiniz alınmış, 3 iş günü içinde güncel durumu paylaşacağız” içerikli SMS geliyor; yani sistem bir yandan talebi almış gibi görünüyor, diğer yandan web sayfası hata veriyor. Bu durum, web arayüzünde açık bir çakışma veya teknik problem olduğunu gösteriyor ve kullanıcı açısından oldukça kafa karıştırıcı bir deneyim oluşturuyor.En basit ve en hızlı iletişim kanalı olması gereken “Bize Ulaşın” menüsü bu kadar sorunlu çalışıyorsa, diğer iletişim kanallarının durumunu düşünmek bile istemiyorum. Bu nedenle koctas.com.tr üzerindeki “Bize Ulaşın” formundaki hatanın acilen tespit edilip düzeltilmesini ve müşterilerin sorularına sorunsuz şekilde yanıt alabilecekleri, düzgün çalışan bir iletişim kanalının sağlanmasını talep ediyorum.",https://www.sikayetvar.com/koctas/koctas-bize-ulasin-formunda-teknik-hata-ve-gonderim-sorunu
Telefon,Hepsiburada’da Renk Değişikliği Reddi Ve Kuponların Geri Tanımlanmaması,"6 Aralık 2025 tarihinde Hepsiburada sitesi ve Hepsiburadasatıcısı üzerinden “eskisini getir yenisini götür” kampanyasından yararlanarak, 5000 TL ek kupon, 2000 TL Vodafone kuponu ve eski iPhone 11 telefonumu vererek bir yakınıma hediye etmek üzere kozmik turuncu iPhone 17 Pro cep telefonu satın aldım. Ancak telefonu hediye ettiğim yakınım bu rengi istemedi.Bunun üzerine Hepsiburadamüşteri hizmetleriile görüştüm ve kutusu açılmamış olan telefon için sadece renk değişimi talep ettim. Bana renk değişiminin mümkün olmadığını, yalnızca iade alabileceklerini, telefonu yeniden alma sürecinde de kampanya kapsamında kullandığım kuponlar konusunda yardımcı olacaklarını açıkça beyan ettiler. Bu görüşmelerin tamamıçağrı merkezikayıtlarından kontrol edilebilir.Ben de telefona hiçbir şekilde dokunmadan, kutusunu açmadan iade ettim. Uyarı mesajları ve aramalarım sonucunda iade süreci tamamlandı. Ancak bu kez çok daha büyük bir sorunla karşılaştım. Eski telefonum kendilerinde kaldı, karşılığında para ödemesi yapılmadı, kampanya ile kullandığım kuponlar tanımlanmadı ve şu an yeni bir telefon alma imkanım yok. Yeni telefon alsam, bu sefer de kuponların parasını iade etmeyeceklerini düşünüyorum.10 Aralık’tan beri defalarca yazmama ve aramama rağmen, mağduriyetimi ve elimde artık kullanabileceğim eski bir telefon dahi kalmadığını, hiçbir işlem yapamadığımı belirtmeme rağmen her seferinde sadece “not aldık, size dönüş yapılacak” deniyor. Ne arayan var, ne eski telefonum, ne de onun bedeli ve yeniden tanımlanacağı söylenen kuponlar ortada. Sipariş kodum 4396155953’tür.Hepsiburada gibi bir markaya bu süreç ve yaşattıkları mağduriyet hiç yakışmamıştır. Eski telefonumun bedelinin ödenmesini, kampanyadan kaynaklı kuponlarımın yeniden tanımlanmasını ve ilk başta çağrı merkezi tarafından tarafıma verilen sözlerin eksiksiz yerine getirilmesini talep ediyorum.",https://www.sikayetvar.com/hepsiburada/hepsiburadada-renk-degisikligi-reddi-ve-kuponlarin-geri-tanimlanmamasi
Telefon,İzinsiz Doğrulama Kodu Ve Abonelik İşlemleri İçin Acil İnceleme,"24.12.2025 tarihinde saat 20:49 civarında kendi cep telefonu hattıma nxcomm adına, bilgim ve onayım dışında bir doğrulama kodu SMS’i geldi. Ben nxcomm ile ilgili herhangi bir başvuru, yeni hat/abonelik talebi, numara taşıma ya da benzeri hiçbir işlem yapmadım.Hattım ve kişisel bilgilerim kullanılarak iznim olmadan bir işlem yapılıyor olmasından endişe duyuyorum. Hattıma herhangi bir abonelik veya işlem başlatılıp başlatılmadığının detaylı şekilde araştırılmasını, varsa açılmış tüm işlem ve aboneliklerin iptal edilmesini ve kişisel verilerimin izinsiz kullanımına karşı gerekli güvenlik ve inceleme adımlarının atılmasını talep ediyorum.Tarafıma süreçle ilgili yazılı ve net bir bilgilendirme yapılmasını ve hattımın güvenliği konusunda gerekli tüm önlemlerin alındığının açıkça teyit edilmesini rica ederim.",https://www.sikayetvar.com/nxcomm/izinsiz-dogrulama-kodu-ve-abonelik-islemleri-icin-acil-inceleme
Telefon,VivoY04 Telefonumdaki Ekran Gecikmesi İçin Media Markt’tan Değişim İstiyorum,"14.12.2025 tarihinde Ümraniye Meydan AVM Media Markt mağazasından Vivo Y04 model cep telefonu satın aldım. Cihazın kurulumunu yaptıktan sonra, gelen aramalarda telefon çalmasına rağmen ekranın yaklaşık 15 saniye sonra açıldığını fark ettim ve bu durum her aramada sürekli olarak devam ediyor.Yaşadığım bu sorun üzerine ürünü satın aldığım mağazaya götürüp durumu müşteri ilişkileri birimine anlattım ve ayıplı ürün olduğu için bire bir değişim talep ettiğimi açıkça belirttim. Ancak 14 gün değişim ve iade hakkım olmasına rağmen, kutu açıldığı için yardımcı olamayacaklarını, istersem garantiye gönderebileceklerini ve bunun da 20 gün süreceğini söylediler. Zaten ürünü servise göndermeyi ben de biliyorum, fakat sıfır aldığım bir telefonu, daha ilk günden bu şekilde arızalı kullanmak istemiyorum. Telefonu kurmadan bu arızayı fark etmem mümkün değilken, bunun gerekçe gösterilmesini kabul etmiyorum.Media Markt gibi bir firmanın sattığı ürüne sahip çıkmamasından dolayı mağduriyet yaşıyorum. Ayıplı olduğunu düşündüğüm bu cihaz için, yasal sürelerim de devam ederken, Vivo Y04 telefonumun bire bir yenisi ile değişimini talep ediyorum.",https://www.sikayetvar.com/vivo/vivo-y04-telefonumdaki-ekran-gecikmesi-icin-media-markttan-degisim-istiyorum
